prefix,file,dependency_count,dependencies
core::backend::simd::fri,core/backend/simd/fri.rs,33,alloc::alloc::Global;alloc::vec::Vec;core::array;core::core_simd::alias::u32x16;core::core_simd::alias::u32x8;core::ops::range::Range;core::option::Option;num_traits::identities::Zero;stwo_prover::core::backend::Column;stwo_prover::core::backend::simd::SimdBackend;stwo_prover::core::backend::simd::column::BaseColumn;stwo_prover::core::backend::simd::fft::compute_first_twiddles;stwo_prover::core::backend::simd::fft::ifft::simd_ibutterfly;stwo_prover::core::backend::simd::fri::decomposition_coefficient;stwo_prover::core::backend::simd::m31::PackedBaseField;stwo_prover::core::backend::simd::m31::PackedM31;stwo_prover::core::backend::simd::qm31::PackedSecureField;stwo_prover::core::fields::m31::BaseField;stwo_prover::core::fields::m31::M31;stwo_prover::core::fields::qm31::QM31;stwo_prover::core::fields::qm31::SecureField;stwo_prover::core::fields::secure_column::SecureColumnByCoords;stwo_prover::core::fri;stwo_prover::core::fri::FriOps;stwo_prover::core::fri::fold_circle_into_line;stwo_prover::core::poly::BitReversedOrder;stwo_prover::core::poly::circle::domain::CircleDomain;stwo_prover::core::poly::circle::secure_poly::SecureEvaluation;stwo_prover::core::poly::line::LineEvaluation;stwo_prover::core::poly::twiddles::TwiddleTree;stwo_prover::core::poly::utils::domain_line_twiddles_from_tree;u32;usize
core::backend::simd::prefix_sum,core/backend/simd/prefix_sum.rs,33,alloc::alloc::Global;alloc::vec::Vec;alloc::vec::into_iter::IntoIter;bool;core::iter::adapters::rev::Rev;core::iter::adapters::scan::Scan;core::iter::adapters::zip::Zip;core::iter::adapters::zip::zip;core::ops::arith::AddAssign;core::ops::arith::Sub;core::ops::range::Range;core::option::Option;core::slice::iter::ArrayChunks;core::slice::iter::ArrayChunksMut;core::slice::iter::IterMut;itertools::Itertools;num_traits::identities::Zero;stwo_prover::core::backend::Col;stwo_prover::core::backend::Column;stwo_prover::core::backend::cpu::bit_reverse;stwo_prover::core::backend::simd::SimdBackend;stwo_prover::core::backend::simd::column::BaseColumn;stwo_prover::core::backend::simd::m31::PackedBaseField;stwo_prover::core::backend::simd::m31::PackedM31;stwo_prover::core::backend::simd::prefix_sum::down_sweep_val;stwo_prover::core::backend::simd::prefix_sum::inclusive_prefix_sum;stwo_prover::core::backend::simd::prefix_sum::inclusive_prefix_sum_slow;stwo_prover::core::backend::simd::prefix_sum::up_sweep_val;stwo_prover::core::fields::m31::BaseField;stwo_prover::core::fields::m31::M31;stwo_prover::core::utils::circle_domain_order_to_coset_order;stwo_prover::core::utils::coset_order_to_circle_domain_order;usize
core::poly::line::LineDomain,core/poly/line/LineDomain.rs,33,bool;core::cmp::Ordering;core::fmt::Arguments;core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugStruct;core::fmt::rt::Argument;core::fmt::rt::Placeholder;core::fmt::rt::UnsafeArg;core::iter::adapters::map::Map;core::result::Result;str;stwo_prover::core::circle::CirclePoint;stwo_prover::core::circle::Coset;stwo_prover::core::circle::CosetIterator;stwo_prover::core::fields::m31::M31;stwo_prover::core::poly::circle::domain::CircleDomain;stwo_prover::core::poly::line::LineDomain;stwo_prover::core::poly::line::LineDomain::IntoIter;stwo_prover::core::poly::line::LineDomain::Item;stwo_prover::core::poly::line::LineDomain::at;stwo_prover::core::poly::line::LineDomain::clone;stwo_prover::core::poly::line::LineDomain::coset;stwo_prover::core::poly::line::LineDomain::double;stwo_prover::core::poly::line::LineDomain::fmt;stwo_prover::core::poly::line::LineDomain::from;stwo_prover::core::poly::line::LineDomain::into_iter;stwo_prover::core::poly::line::LineDomain::iter;stwo_prover::core::poly::line::LineDomain::log_size;stwo_prover::core::poly::line::LineDomain::new;stwo_prover::core::poly::line::LineDomain::size;u32;usize
core::queries,core/queries.rs,33,alloc::alloc::Global;alloc::collections::btree::set::BTreeSet;alloc::collections::btree::set::IntoIter;alloc::vec::Vec;bool;core::array::TryFromSliceError;core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugStruct;core::iter::adapters::map::Map;core::marker::Sized;core::ops::deref::Deref;core::option::Option;core::result::Result;core::slice::iter::ChunksExact;core::slice::iter::Iter;itertools::Itertools;itertools::adaptors::coalesce::CoalesceBy;itertools::adaptors::coalesce::DedupEq;itertools::adaptors::coalesce::DedupPred2CoalescePred;itertools::adaptors::coalesce::NoCount;str;stwo_prover::core::channel::Channel;stwo_prover::core::queries::Queries;stwo_prover::core::queries::Queries::Target;stwo_prover::core::queries::Queries::clone;stwo_prover::core::queries::Queries::deref;stwo_prover::core::queries::Queries::fmt;stwo_prover::core::queries::Queries::fold;stwo_prover::core::queries::Queries::generate;u32;u8;usize
core::vcs::blake2_merkle,core/vcs/blake2_merkle.rs,33,blake2::Blake2s256;bool;core::fmt::Error;core::fmt::Formatter;core::option::Option;core::result::Result;core::slice::iter::Iter;digest::digest::Digest;generic_array::GenericArray;serde::de::Deserialize;serde::ser::Serialize;str;stwo_prover::core::channel::MerkleChannel;stwo_prover::core::channel::blake2s::Blake2sChannel;stwo_prover::core::fields::m31::BaseField;stwo_prover::core::fields::m31::M31;stwo_prover::core::vcs::blake2_hash::Blake2sHash;stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleChannel;stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleChannel::C;stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleChannel::H;stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleChannel::default;stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleChannel::mix_root;stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleHasher;stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleHasher::Hash;stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleHasher::clone;stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleHasher::default;stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleHasher::eq;stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleHasher::fmt;stwo_prover::core::vcs::blake2_merkle::Blake2sMerkleHasher::hash_node;stwo_prover::core::vcs::ops::MerkleHasher;u32;u8;usize
examples::blake::round::constraints,examples/blake/round/constraints.rs,33,alloc::alloc::Global;alloc::vec::Vec;core::iter::adapters::chain::Chain;core::iter::adapters::cloned::Cloned;core::iter::adapters::flatten::FlatMap;core::result::Result;core::slice::GetDisjointMutError;core::slice::iter::Iter;i32;itertools::Itertools;itertools::free::chain;num_traits::identities::One;stwo_prover::constraint_framework::EvalAtRow;stwo_prover::constraint_framework::RelationEntry;stwo_prover::core::fields::m31::BaseField;stwo_prover::core::fields::m31::M31;stwo_prover::core::fields::qm31::QM31;stwo_prover::core::fields::qm31::SecureField;stwo_prover::examples::blake::BlakeXorElements;stwo_prover::examples::blake::Fu32;stwo_prover::examples::blake::round::RoundElements;stwo_prover::examples::blake::round::constraints::BlakeRoundEval;stwo_prover::examples::blake::round::constraints::BlakeRoundEval::add2_u32_unchecked;stwo_prover::examples::blake::round::constraints::BlakeRoundEval::add3_u32_unchecked;stwo_prover::examples::blake::round::constraints::BlakeRoundEval::eval;stwo_prover::examples::blake::round::constraints::BlakeRoundEval::g;stwo_prover::examples::blake::round::constraints::BlakeRoundEval::next_u32;stwo_prover::examples::blake::round::constraints::BlakeRoundEval::split_unchecked;stwo_prover::examples::blake::round::constraints::BlakeRoundEval::xor2;stwo_prover::examples::blake::round::constraints::BlakeRoundEval::xor_rotr16_u32;stwo_prover::examples::blake::round::constraints::BlakeRoundEval::xor_rotr_u32;u32;usize
examples::poseidon::gen_trace,examples/poseidon/gen_trace.rs,33,alloc::alloc::Global;alloc::vec::Vec;alloc::vec::into_iter::IntoIter;bool;core::array::iter::IntoIter;core::iter::adapters::copied::Copied;core::iter::adapters::map::Map;core::iter::adapters::zip::Zip;core::ops::range::Range;core::option::Option;core::slice::iter::Iter;core::slice::iter::IterMut;stwo_prover::core::backend::simd::SimdBackend;stwo_prover::core::backend::simd::column::BaseColumn;stwo_prover::core::backend::simd::m31::PackedM31;stwo_prover::core::fields::m31::M31;stwo_prover::core::poly::BitReversedOrder;stwo_prover::core::poly::circle::canonic::CanonicCoset;stwo_prover::core::poly::circle::domain::CircleDomain;stwo_prover::core::poly::circle::evaluation::CircleEvaluation;stwo_prover::examples::poseidon::LookupData;tracing::span::EnteredSpan;tracing::span::Span;tracing_core::callsite::DefaultCallsite;tracing_core::field::Field;tracing_core::field::FieldSet;tracing_core::field::ValueSet;tracing_core::metadata::Level;tracing_core::metadata::LevelFilter;tracing_core::metadata::Metadata;tracing_core::subscriber::Interest;u32;usize
examples::state_machine::gen,examples/state_machine/gen.rs,33,alloc::alloc::Global;alloc::vec::Vec;alloc::vec::into_iter::IntoIter;core::iter::adapters::map::Map;core::ops::range::Range;core::option::Option;core::result::Result;core::slice::iter::Iter;itertools::Itertools;num_traits::identities::One;num_traits::identities::Zero;stwo_prover::constraint_framework::Relation;stwo_prover::constraint_framework::logup::LogupColGenerator;stwo_prover::constraint_framework::logup::LogupTraceGenerator;stwo_prover::core::ColumnVec;stwo_prover::core::backend::simd::SimdBackend;stwo_prover::core::backend::simd::column::BaseColumn;stwo_prover::core::backend::simd::m31::PackedM31;stwo_prover::core::backend::simd::qm31::PackedQM31;stwo_prover::core::fields::m31::M31;stwo_prover::core::fields::qm31::QM31;stwo_prover::core::poly::BitReversedOrder;stwo_prover::core::poly::circle::canonic::CanonicCoset;stwo_prover::core::poly::circle::domain::CircleDomain;stwo_prover::core::poly::circle::evaluation::CircleEvaluation;stwo_prover::core::utils::bit_reverse_index;stwo_prover::core::utils::coset_index_to_circle_domain_index;stwo_prover::examples::state_machine::components::State;stwo_prover::examples::state_machine::components::StateMachineElements;stwo_prover::examples::state_machine::gen::gen_interaction_trace;stwo_prover::examples::state_machine::gen::gen_trace;u32;usize
core::backend::simd::SimdBackend::evaluate,core/backend/simd/SimdBackend/evaluate.rs,34,alloc::alloc::Global;alloc::vec::Vec;bool;core::fmt::Arguments;core::fmt::rt::Argument;core::fmt::rt::Placeholder;core::fmt::rt::UnsafeArg;core::iter::adapters::map::Map;core::ops::range::Range;core::option::Option;str;stwo_prover::core::backend::cpu::CpuBackend;stwo_prover::core::backend::simd::SimdBackend;stwo_prover::core::backend::simd::column::BaseColumn;stwo_prover::core::backend::simd::m31::PackedM31;stwo_prover::core::fields::m31::M31;stwo_prover::core::poly::BitReversedOrder;stwo_prover::core::poly::circle::domain::CircleDomain;stwo_prover::core::poly::circle::evaluation::CircleEvaluation;stwo_prover::core::poly::circle::poly::CirclePoly;stwo_prover::core::poly::twiddles::TwiddleTree;tracing::span::EnteredSpan;tracing::span::Span;tracing_core::callsite::DefaultCallsite;tracing_core::field::Field;tracing_core::field::FieldSet;tracing_core::field::Iter;tracing_core::field::ValueSet;tracing_core::metadata::Level;tracing_core::metadata::LevelFilter;tracing_core::metadata::Metadata;tracing_core::subscriber::Interest;u32;usize
core::channel::logging_channel::LoggingChannel,core/channel/logging_channel/LoggingChannel.rs,34,alloc::alloc::Global;alloc::vec::Vec;bool;core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugStruct;core::option::Option;core::result::Result;str;stwo_prover::core::channel::logging_channel::LoggingChannel;stwo_prover::core::channel::logging_channel::LoggingChannel::clone;stwo_prover::core::channel::logging_channel::LoggingChannel::default;stwo_prover::core::channel::logging_channel::LoggingChannel::draw_felt;stwo_prover::core::channel::logging_channel::LoggingChannel::draw_felts;stwo_prover::core::channel::logging_channel::LoggingChannel::draw_random_bytes;stwo_prover::core::channel::logging_channel::LoggingChannel::fmt;stwo_prover::core::channel::logging_channel::LoggingChannel::mix_felts;stwo_prover::core::channel::logging_channel::LoggingChannel::mix_u32s;stwo_prover::core::channel::logging_channel::LoggingChannel::mix_u64;stwo_prover::core::channel::logging_channel::LoggingChannel::trailing_zeros;stwo_prover::core::fields::qm31::QM31;tracing::span::Span;tracing_core::callsite::DefaultCallsite;tracing_core::field::Field;tracing_core::field::FieldSet;tracing_core::field::ValueSet;tracing_core::metadata::Level;tracing_core::metadata::LevelFilter;tracing_core::metadata::Metadata;tracing_core::subscriber::Interest;u32;u64;u8;usize
core::prover::StarkProof,core/prover/StarkProof.rs,34,alloc::alloc::Global;alloc::vec::Vec;bool;core::array::TryFromSliceError;core::convert::Infallible;core::fmt::Error;core::fmt::Formatter;core::fmt::builders::DebugTuple;core::ops::control_flow::ControlFlow;core::option::Option;core::result::Result;core::slice::iter::Iter;str;stwo_prover::core::fields::m31::M31;stwo_prover::core::fields::qm31::QM31;stwo_prover::core::fri::FriLayerProof;stwo_prover::core::fri::FriProof;stwo_prover::core::pcs::PcsConfig;stwo_prover::core::pcs::prover::CommitmentSchemeProof;stwo_prover::core::pcs::utils::TreeVec;stwo_prover::core::poly::line::LinePoly;stwo_prover::core::prover::InvalidOodsSampleStructure;stwo_prover::core::prover::StarkProof;stwo_prover::core::prover::StarkProof::Target;stwo_prover::core::prover::StarkProof::clone;stwo_prover::core::prover::StarkProof::deref;stwo_prover::core::prover::StarkProof::extract_composition_oods_eval;stwo_prover::core::prover::StarkProof::fmt;stwo_prover::core::prover::StarkProof::size_breakdown_estimate;stwo_prover::core::prover::StarkProof::size_estimate;stwo_prover::core::prover::StarkProofSizeBreakdown;stwo_prover::core::vcs::prover::MerkleDecommitment;u64;usize
core::vcs::poseidon252_merkle,core/vcs/poseidon252_merkle.rs,34,alloc::alloc::Global;alloc::vec::Vec;bool;core::fmt::Error;core::fmt::Formatter;core::iter::adapters::array_chunks::ArrayChunks;core::iter::adapters::chain::Chain;core::iter::adapters::copied::Copied;core::iter::sources::repeat_n::RepeatN;core::option::Option;core::result::Result;core::slice::iter::Iter;i32;starknet_ff::FieldElement;starknet_ff::from_byte_array_error::FromByteArrayError;str;stwo_prover::core::channel::poseidon252::Poseidon252Channel;stwo_prover::core::fields::m31::M31;stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleChannel;stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleChannel::C;stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleChannel::H;stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleChannel::default;stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleChannel::mix_root;stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleHasher;stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleHasher::Hash;stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleHasher::clone;stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleHasher::default;stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleHasher::eq;stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleHasher::fmt;stwo_prover::core::vcs::poseidon252_merkle::Poseidon252MerkleHasher::hash_node;u128;u32;u8;usize
examples::blake::round::gen::generate_trace,examples/blake/round/gen/generate_trace.rs,34,alloc::alloc::Global;alloc::vec::Vec;alloc::vec::into_iter::IntoIter;bool;core::core_simd::vector::Simd;core::iter::adapters::map::Map;core::ops::range::Range;core::option::Option;core::slice::iter::Iter;stwo_prover::core::backend::simd::SimdBackend;stwo_prover::core::backend::simd::column::BaseColumn;stwo_prover::core::backend::simd::m31::PackedM31;stwo_prover::core::fields::m31::M31;stwo_prover::core::poly::BitReversedOrder;stwo_prover::core::poly::circle::canonic::CanonicCoset;stwo_prover::core::poly::circle::domain::CircleDomain;stwo_prover::core::poly::circle::evaluation::CircleEvaluation;stwo_prover::examples::blake::XorAccums;stwo_prover::examples::blake::round::gen::BlakeRoundInput;stwo_prover::examples::blake::round::gen::BlakeRoundLookupData;stwo_prover::examples::blake::round::gen::TraceGenerator;stwo_prover::examples::blake::round::gen::TraceGeneratorRow;tracing::span::EnteredSpan;tracing::span::Span;tracing_core::callsite::DefaultCallsite;tracing_core::field::Field;tracing_core::field::FieldSet;tracing_core::field::ValueSet;tracing_core::metadata::Level;tracing_core::metadata::LevelFilter;tracing_core::metadata::Metadata;tracing_core::subscriber::Interest;u32;usize
constraint_framework::logup::LogupTraceGenerator,constraint_framework/logup/LogupTraceGenerator.rs,35,alloc::alloc::Global;alloc::vec::Vec;alloc::vec::into_iter::IntoIter;bool;core::fmt::Arguments;core::iter::adapters::copied::Copied;core::iter::adapters::enumerate::Enumerate;core::iter::adapters::flatten::FlatMap;core::iter::traits::exact_size::ExactSizeIterator;core::marker::Sized;core::option::Option;core::panicking::AssertKind;core::slice::iter::Iter;core::slice::iter::IterMut;stwo_prover::constraint_framework::logup::LogupColGenerator;stwo_prover::constraint_framework::logup::LogupTraceGenerator;stwo_prover::constraint_framework::logup::LogupTraceGenerator::col_from_iter;stwo_prover::constraint_framework::logup::LogupTraceGenerator::finalize_last;stwo_prover::constraint_framework::logup::LogupTraceGenerator::new;stwo_prover::constraint_framework::logup::LogupTraceGenerator::new_col;stwo_prover::constraint_framework::logup::LogupTraceGenerator::uninitialized;stwo_prover::core::backend::simd::SimdBackend;stwo_prover::core::backend::simd::column::BaseColumn;stwo_prover::core::backend::simd::column::SecureColumn;stwo_prover::core::backend::simd::m31::PackedM31;stwo_prover::core::backend::simd::qm31::PackedQM31;stwo_prover::core::fields::m31::M31;stwo_prover::core::fields::qm31::QM31;stwo_prover::core::fields::secure_column::SecureColumnByCoords;stwo_prover::core::poly::BitReversedOrder;stwo_prover::core::poly::circle::canonic::CanonicCoset;stwo_prover::core::poly::circle::domain::CircleDomain;stwo_prover::core::poly::circle::evaluation::CircleEvaluation;u32;usize
